gene,viewField,nucleusIDX,nascentRNA,PCNA,Ratio
POLR2B,0,155,9035913,8780433,0.041378293312083925
POLR2B,0,156,6839165,6835867,0.0006958679639064192
POLR2B,0,157,10722484,9665709,0.14969169706418126
POLR2B,0,158,16249028,12032398,0.4334292267359038
POLR2B,0,159,3371127,5471112,-0.698603110865261
POLR2B,0,160,4144692,5599046,-0.4339161365551459
POLR2B,0,161,6471940,7111244,-0.1359037257629771
POLR2B,0,162,9166259,8106140,0.17731795861129268
POLR2B,0,163,3879746,4273729,-0.13953322379369543
POLR2B,0,164,7923006,8852056,-0.15996468320256488
POLR2B,0,165,6705495,13797269,-1.0409669904925798
POLR2B,0,166,3958839,7572565,-0.9357046602821688
POLR2B,0,167,6193252,6658183,-0.10443137374830107
POLR2B,0,168,20115709,19842794,0.019707406936165253
POLR2B,0,169,9286473,10010970,-0.108379098467665
POLR2B,0,170,16824463,16360594,0.04033532910633096
POLR2B,0,171,21957991,15708425,0.4832075275004179
POLR2B,0,172,10461131,7763104,0.4303333161207874
POLR2B,0,173,5205077,6003576,-0.20590258500362013
POLR2B,0,174,13033185,7895188,0.7231441622768805
POLR2B,0,175,3826479,4689502,-0.29341724232116545
POLR2B,0,176,13691143,7192555,0.9286666413706569
POLR2B,0,177,12700658,7167896,0.825281632170974
POLR2B,0,178,11909539,9472118,0.33035861103818603
POLR2B,0,179,4417925,6717538,-0.6045636500646112
POLR2B,0,180,7040394,3288393,1.0982734407132209
POLR2B,0,181,13439778,7845639,0.7765464481062626
POLR2B,0,182,10724248,6580592,0.7045872054418323
POLR2B,0,183,14210334,10470655,0.4405887701083697
POLR2B,0,184,9930385,7429755,0.41853501403977006
POLR2B,0,185,16500007,10323168,0.6765808598978048
POLR2B,0,186,7187857,7843229,-0.125886016429523
POLR2B,0,187,20313426,6182081,1.716269118489764
POLR2B,0,188,13182937,7531698,0.8076247630862163
POLR2B,0,189,14245314,11399551,0.3215104210465902
POLR2B,0,190,5221574,4740694,0.13938648706621912
POLR2B,0,191,6525056,6391431,0.02985130596782643
POLR2B,0,192,4869765,3436412,0.5029491387763461
POLR2B,0,193,12625657,9791395,0.3667721399018414
POLR2B,0,194,5070954,4810349,0.07611561931467535
POLR2B,0,195,13163937,10595447,0.31314657382356875
POLR2B,0,196,15635143,12816070,0.2868384815763765
POLR2B,0,197,5931944,9870254,-0.7345822330902625
POLR2B,0,198,12318200,9472407,0.37898848171657207
POLR2B,0,199,9420239,10583497,-0.16798083374958211
POLR2B,0,200,8547663,9274210,-0.11769436520661458
POLR2B,0,201,4141641,4953722,-0.25831040236791963
POLR2B,0,202,8079699,6520166,0.3093928528331677
POLR2B,0,203,3352886,4083312,-0.2843363745018633
POLR2B,0,204,5940327,6535806,-0.13782281118577117
POLR2B,0,205,6317953,5005163,0.3360401515759188
POLR2B,0,206,4680010,7834997,-0.7434211098066799
POLR2B,0,207,3824746,3355215,0.18895872578042575
POLR2B,0,208,15979818,8817337,0.8578360710702033
POLR2B,0,209,10724075,9011915,0.25094760280338274
POLR2B,0,210,4476238,5792866,-0.3719905471760272
POLR2B,0,211,11121545,8819569,0.3345771603966542
POLR2B,0,212,7109729,5395268,0.39809994528640097
POLR2B,0,213,8936525,4741718,0.914304078034336
POLR2B,0,214,9024427,7773310,0.21530627980578404
POLR2B,0,215,9743031,8291462,0.23274414738948507
POLR2B,0,216,9737365,6845823,0.5083074299283001
POLR2B,0,217,8819863,6519390,0.43601926432795135
POLR2B,1,1,20208877,15163260,0.414409197212671
POLR2B,1,2,12097156,6717027,0.8487731815489682
POLR2B,1,3,4090420,4679982,-0.19425399579708677
POLR2B,1,4,3429393,3625742,-0.08032302660975575
POLR2B,1,5,8115062,5418319,0.5827567833994679
POLR2B,1,6,3624463,6264847,-0.7895120150629155
POLR2B,1,7,8563283,9145926,-0.09496524175178915
POLR2B,1,8,11043412,10846034,0.026018381617918657
POLR2B,1,9,5201784,3239751,0.6831235586811226
POLR2B,1,10,3301417,3829044,-0.21389886244896555
POLR2B,1,11,4874550,7177272,-0.5581665552817966
POLR2B,1,12,11385467,10789006,0.07763151373486764
POLR2B,1,13,3283242,3414570,-0.056582818547247504
POLR2B,1,14,15725827,4496493,1.8062637606089837
POLR2B,1,15,8952477,7374448,0.27975184382729035
POLR2B,1,16,3188522,4101186,-0.36315333984921483
POLR2B,1,17,5738849,4748631,0.273249761246138
POLR2B,1,18,10005622,10322269,-0.04494927784872291
POLR2B,1,19,8831284,8507206,0.053937820716630704
POLR2B,1,20,7110982,8819046,-0.3105737963484116
POLR2B,1,21,7509084,9936492,-0.4040996791126726
POLR2B,1,22,16448726,15125125,0.12102878206959913
POLR2B,1,23,8623471,6524004,0.4025110132240918
POLR2B,1,24,12631206,12886173,-0.028831477455403688
POLR2B,1,25,3172650,4484407,-0.4992288465645833
POLR2B,1,26,4486207,5408603,-0.26975981531354387
POLR2B,1,27,3835966,4363071,-0.18575401768066815
POLR2B,1,28,10579798,7759437,0.4472881983781363
POLR2B,1,29,18279816,12313957,0.5699571128430974
POLR2B,1,30,4817222,5999191,-0.31656655266852285
POLR2B,1,31,17103577,18598810,-0.12091223856715014
POLR2B,1,32,9406568,6845513,0.45850978904982204
POLR2B,1,33,4947762,6457416,-0.38418086679251157
POLR2B,1,34,3171621,4485165,-0.4999406766595624
POLR2B,1,35,5545581,4886381,0.18257225918447484
POLR2B,1,36,6268580,5674625,0.14361361427875768
POLR2B,1,37,5215044,6199372,-0.2494426520512621
POLR2B,1,38,4659774,4200248,0.14978547248568247
POLR2B,1,39,10200418,9347423,0.1259876862423595
POLR2B,1,40,8624202,3103787,1.47436141519023
POLR2B,1,41,7002462,8441961,-0.26971591507622034
POLR2B,1,42,5561407,5664040,-0.026381532268249925
POLR2B,1,43,3101237,7364679,-1.2477788621858372
POLR2B,1,44,9629371,7316624,0.39626344196530205
POLR2B,1,45,15930173,14929345,0.09361106343139221
POLR2B,1,46,6340191,9422192,-0.5715364281089327
POLR2B,1,47,12157860,8021843,0.599883675347891
POLR2B,1,48,4483933,6190142,-0.46520778360064713
POLR2B,1,49,9939372,5863762,0.7613281526175261
POLR2B,1,50,9296787,8833155,0.07380337479348566
POLR2B,1,51,15651482,10927476,0.518339059301876
POLR2B,1,52,3174188,4687690,-0.5624895882709811
POLR2B,1,53,5996901,8817777,-0.5561978356852374
POLR2B,1,54,10473111,9736789,0.10517206968269215
POLR2B,1,55,10860710,8425386,0.3663037314575061
POLR2B,1,56,3519537,3168563,0.1515569521232114
POLR2B,1,57,12169097,7507831,0.6967540369409786
POLR2B,1,58,3352378,5070649,-0.5969855813417294
POLR2B,1,59,8958847,6787168,0.40050334595110215
POLR2B,1,60,8441699,8961380,-0.08618752696877745
POLR2B,1,61,7182987,3432006,1.0655318294589164
POLR2B,1,62,10056881,8807037,0.19145431091937642
POLR2B,1,63,6124626,7106399,-0.214496944635948
POLR2B,1,64,16308686,15192815,0.1022513436928316
POLR2B,1,65,4944184,5141058,-0.05633285349097835
POLR2B,1,66,7502434,6187102,0.27809490399523945
POLR2B,1,67,4423753,4293463,0.04312907598562683
POLR2B,1,68,6252938,8023474,-0.3596928168620867
POLR2B,1,69,3828573,3171411,0.2716819095909999
POLR2B,1,70,13169551,7389561,0.8336455952654606
POLR2B,1,71,7120709,6787401,0.06916164552656051
POLR2B,1,72,9074842,7757953,0.22619648927575234
POLR2B,1,73,8223343,7359585,0.16010058934115895
POLR2B,1,74,12445844,13021585,-0.06524099716430579
POLR2B,1,75,3101228,4154688,-0.421900544865639
POLR2B,1,76,7649101,5801271,0.3989211827903797
POLR2B,1,77,6550705,4029237,0.7011435133324495
POLR2B,1,78,13817027,10794150,0.35619758458592765
POLR2B,1,79,11844576,9022674,0.3925995898684382
POLR2B,1,80,4682310,5204817,-0.1526269860380253
POLR2B,1,81,11196035,8966807,0.3203216511832198
POLR2B,1,82,7655027,9492607,-0.31039688963818585
POLR2B,1,83,5605222,6775139,-0.2734790319341095
POLR2B,1,84,10922923,8621704,0.3413140385943968
POLR2B,1,85,5207396,4607539,0.176565744194714
POLR2B,1,86,5872772,4219943,0.47681811667410756
POLR2B,1,87,9286085,7173494,0.3723945017963675
POLR2B,1,88,3882294,3231026,0.264917015220636
POLR2B,1,89,9151103,8886658,0.042304677065155845
POLR2B,1,90,10271699,9940160,0.04733385255040391
POLR2B,1,91,5667694,6713452,-0.24429290979942914
POLR2B,1,92,7251014,6923586,0.06666329886794785
POLR2B,1,93,8171873,10265177,-0.3290198154360158
POLR2B,1,94,10860708,5525070,0.9750535062382687
POLR2B,1,95,8621187,8818566,-0.03265755699441425
POLR2B,1,96,7911310,7578248,0.06205225101898408
POLR2B,1,97,3420229,4478784,-0.38901416708793896
POLR2B,1,98,13808078,5327213,1.3740596482514111
POLR2B,1,99,7241420,7696861,-0.0879975643744153
POLR2B,1,100,5020230,6926699,-0.46441452058541294
POLR2B,1,101,3098170,5994334,-0.9521831634609601
POLR2B,1,102,10336411,8891290,0.21727068730112617
POLR2B,1,103,3477625,3617378,-0.056841989088545375
POLR2B,1,104,21295825,16629187,0.3568529838877129
POLR2B,1,105,8237981,6919544,0.25161383182819436
POLR2B,1,106,6012027,4099942,0.5522479876793851
POLR2B,1,107,5936496,3824709,0.6342616499105179
POLR2B,1,108,6598735,5215820,0.3392953989640149
POLR2B,1,109,5196628,6450765,-0.31189447318306235
POLR2B,1,110,3754850,7111831,-0.9214657658682326
POLR2B,1,111,4751973,5405303,-0.18584885304484372
POLR2B,1,112,7644049,6457971,0.24325606389400795
POLR2B,1,113,6057631,3489124,0.7958888287908812
POLR2B,1,114,4562028,4685418,-0.03850245932533005
POLR2B,1,115,5058947,4147069,0.2867450734718759
POLR2B,1,116,14414842,9613234,0.584461267048753
POLR2B,1,117,6326135,7511953,-0.247863693157208
POLR2B,1,118,4490867,5927779,-0.4004976655764265
POLR2B,1,119,5181999,3606306,0.5229869205000273
POLR2B,1,120,8843946,6342797,0.47957104653824334
POLR2B,1,121,3095134,3554632,-0.19969833935320414
POLR2B,1,122,12237526,7639740,0.6797164794134904
POLR2B,1,123,9671798,6784602,0.5115199271515125
POLR2B,1,124,7374961,10459004,-0.5040381465005119
POLR2B,1,125,13236703,13100477,0.014924477663629037
POLR2B,1,126,8904990,3764837,1.2420265869925782
POLR2B,1,127,9607089,9541528,0.009879031907528982
POLR2B,1,128,11708557,12425095,-0.08569359796652053
POLR2B,1,129,9508243,6938854,0.4544813630229218
POLR2B,1,130,8561524,6912609,0.30863730305855236
POLR2B,1,131,7494729,8607553,-0.19972684597523702
POLR2B,1,132,18537725,13928631,0.4124107362826555
POLR2B,1,133,7967636,8095373,-0.022945815595949427
POLR2B,1,134,18728765,10462935,0.8399681649141699
POLR2B,1,135,8822646,7311476,0.2710487205786326
POLR2B,1,136,11468754,7450034,0.622389746346046
POLR2B,1,137,15458486,14337984,0.10855684163125108
POLR2B,1,138,8085898,3617113,1.1605693357242073
POLR2B,1,139,4272193,3901003,0.13113171564629783
POLR2B,1,140,4082267,4087406,-0.0018150079673924186
POLR2B,1,141,8296337,7571583,0.13187954035910013
POLR2B,1,142,6583921,8351100,-0.3430192156351188
POLR2B,1,143,3571277,4350760,-0.28482739756947645
POLR2B,1,144,3228721,3421273,-0.08357044806697843
POLR2B,1,145,10994105,9871279,0.15542123437623145
POLR2B,1,146,5128006,8224885,-0.681597557310452
POLR2B,1,147,5009244,7106409,-0.5045278365659301
POLR2B,1,148,6182957,9339989,-0.5951238785638363
POLR2B,1,149,16981782,13884115,0.2905526375070882
POLR2B,1,150,9731024,7952813,0.291126380200527
POLR2B,1,151,14390661,15244680,-0.08317300686917194
POLR2B,1,152,14141866,15381652,-0.1212379637028564
POLR2B,1,153,12783824,9828334,0.3793006600593759
POLR2B,1,154,8633997,12638370,-0.5497099111468529
POLR2B,1,155,9072003,8346201,0.1203014521868316
POLR2B,1,156,15060455,12967676,0.2158454063595323
POLR2B,1,157,4012372,8220818,-1.0348265851470784
POLR2B,1,158,12033283,4925577,1.288665659712905
POLR2B,1,159,10792855,7240296,0.5759559625664243
POLR2B,1,160,13481880,4670265,1.529445370499514
POLR2B,1,161,21046564,12041484,0.8055715206844337
POLR2B,1,162,10590119,10915747,-0.04369206118518071
POLR2B,1,163,6594143,6390877,0.04517125223266952
POLR2B,1,164,11310029,6248312,0.8560642293572024
POLR2B,1,165,4410429,5598559,-0.3441365502893084
POLR2B,1,166,13546243,10068716,0.4280130637107297
POLR2B,1,167,4484693,5071711,-0.1774633103739364
POLR2B,1,168,6985104,7247506,-0.05320302682206058
POLR2B,1,169,17562893,17481414,0.006708625229863588
POLR2B,1,170,15321387,12035055,0.34830417118430756
POLR2B,1,171,15715575,11911156,0.39988162204179356
POLR2B,1,172,16509682,11635123,0.5048258699692442
POLR2B,1,173,3749669,3426891,0.12986294368981136
POLR2B,1,174,6713502,3357295,0.9997662136649165
POLR2B,1,175,6849188,6975645,-0.026393660627522925
POLR2B,1,176,5715788,3749959,0.6080775854512843
POLR2B,1,177,6444688,4802381,0.4243606513257026
POLR2B,1,178,14005745,13872421,0.01379913872691273
POLR2B,1,179,9261006,9990323,-0.10936240459458829
POLR2B,1,180,5218465,5149067,0.019314460922738145
POLR2B,1,181,8891318,7634065,0.21994582168636784
POLR2B,1,182,4411333,8088836,-0.8747174410128904
POLR2B,1,183,6304577,4543059,0.4727355358846384
POLR2B,1,184,3560047,4089972,-0.20019467860985493
POLR2B,1,185,7923169,5030060,0.6555019660078852
POLR2B,1,186,6442583,6640498,-0.04365222115255281
POLR2B,1,187,8160096,7374186,0.14610231881473157
POLR2B,1,188,12536517,9392324,0.41658250021298565
POLR2B,1,189,9346718,9597549,-0.03820615373108617
POLR2B,1,190,12356434,10061579,0.2964057190622638
POLR2B,1,191,4555570,4690751,-0.042187342452229715
POLR2B,1,192,8225132,7244134,0.1832255988328977
POLR2B,1,193,3156523,3158336,-0.0008283973342862954
POLR2B,1,194,4747570,4093227,0.21395059497096794
POLR2B,1,195,9911394,7539814,0.3945590472456324
POLR2B,1,196,10667694,9743534,0.1307313064432798
POLR2B,1,197,7940723,5315441,0.5790809790976733
POLR2B,1,198,7445845,6856280,0.11900955583467351
POLR2B,1,199,5478964,5615932,-0.03562234268272819
POLR2B,1,200,10207877,7907457,0.36839713990190354
POLR2B,1,201,17500049,15191836,0.20406272519916
POLR2B,1,202,11441529,9741183,0.23211096747502186
POLR2B,1,203,4156716,4355628,-0.06743656159635383
POLR2B,1,204,17345897,13418609,0.37035932132658994
SRSF1,0,1,5607478,5609017,-0.0003959004451678643
SRSF1,0,2,1987629,2183466,-0.1355715698294447
SRSF1,0,3,14094396,9097524,0.6315757969771482
SRSF1,0,4,5694244,3382048,0.7516071788402842
SRSF1,0,5,2256413,2586656,-0.19705704846108157
SRSF1,0,6,1780033,1647660,0.11148541911815493
SRSF1,0,7,2325531,2250271,0.04746141595098434
SRSF1,0,8,1656885,1994540,-0.2675825842107598
SRSF1,0,9,3371053,3629612,-0.10661602487652949
SRSF1,0,10,2192957,2979642,-0.44226147962458834
SRSF1,0,11,2651687,1992227,0.4125284510300809
SRSF1,0,12,1713970,1852213,-0.11190815670918411
SRSF1,0,13,2855742,3380301,-0.2432860714888905
SRSF1,0,14,6736186,5677868,0.24658266529942743
SRSF1,0,15,3769654,3967286,-0.07372029359530011
SRSF1,0,16,2792487,2256672,0.30735382178202447
SRSF1,0,17,3504689,2712629,0.36959468062500883
SRSF1,0,18,2577994,1914937,0.4289519766485938
SRSF1,0,19,2832226,2109514,0.42502572897339036
SRSF1,0,20,2252825,2648861,-0.2336368906962048
SRSF1,0,21,4366133,3570476,0.29023965722623296
SRSF1,0,22,1785652,1787954,-0.0018586740919336586
SRSF1,0,23,3706153,3836965,-0.05004316409519491
SRSF1,0,24,2181679,2379309,-0.12510379898688984
SRSF1,0,25,2053168,2649138,-0.3676713186692308
SRSF1,0,26,4436791,1919799,1.2085613240928406
SRSF1,0,27,2318128,1656889,0.4844832744928191
SRSF1,0,28,6667314,3844140,0.7944447943752363
SRSF1,0,29,6459200,2376241,1.4426743292465891
SRSF1,0,30,2308161,1648705,0.48541057619823386
SRSF1,0,31,3961649,2379563,0.7354044128704628
SRSF1,0,32,4625481,3831365,0.27174492557191593
SRSF1,0,33,6590239,6257697,0.07469898216523446
SRSF1,0,34,10548027,6401081,0.7205856993584919
SRSF1,0,35,1987634,1789500,0.15149558185969336
SRSF1,0,36,2181673,3039024,-0.4781731887035267
SRSF1,0,37,2578495,2449464,0.07406315963380204
SRSF1,0,38,5351975,4167715,0.36081475144692315
SRSF1,0,39,1845062,1714748,0.10567272330086716
SRSF1,0,40,4686132,4030513,0.21743411758322953
SRSF1,0,41,3111977,2115882,0.5565722252322386
SRSF1,0,42,4295208,4169256,0.042938038092301664
SRSF1,0,43,1649472,1910335,-0.21182136603228643
SRSF1,0,44,6200108,4099120,0.5969791212209475
SRSF1,0,45,1777967,2446630,-0.4605673941753759
SRSF1,0,46,1980470,2173774,-0.13435910841201867
SRSF1,0,47,3104306,2773806,0.16240388586737833
SRSF1,0,48,2236207,1842989,0.27900628080178846
SRSF1,0,49,4949812,4484394,0.14246069161938554
SRSF1,0,50,2979629,2121256,0.4902139683594418
SRSF1,0,51,1981482,2379060,-0.2638117952902617
SRSF1,0,52,3372349,3766073,-0.15930711819221252
SRSF1,0,53,3247419,2145842,0.597749687887394
SRSF1,0,54,2247464,2446372,-0.12234579275315309
SRSF1,0,55,2175315,1975870,0.1387362982200948
SRSF1,0,56,2639643,3302689,-0.3232982989644401
SRSF1,0,57,4615976,3829288,0.269559553869947
SRSF1,0,58,2904909,2447660,0.247089800262088
SRSF1,0,59,3106092,3108899,-0.0013031862009565557
SRSF1,0,60,2325298,2319917,0.003342426771391027
SRSF1,0,61,1916979,1719094,0.15718609926111338
SRSF1,0,62,1784112,1718584,0.05398581651274964
SRSF1,0,63,2373467,1780289,0.41488453359441885
SRSF1,0,64,3163737,1780555,0.829302674070748
SRSF1,0,65,2108475,1646904,0.3564434547128502
SRSF1,0,66,1846083,2109518,-0.19244597967737145
SRSF1,0,67,4031561,4355901,-0.1116326140202169
SRSF1,0,68,15120958,4869936,1.6345748276620848
SRSF1,0,69,3317035,3049766,0.1211956819619686
SRSF1,0,70,2965602,3099971,-0.06392972603436786
SRSF1,0,71,1647164,1911369,-0.21462212094201719
SRSF1,0,72,5414444,5287730,0.03416468515501537
SRSF1,0,73,2637141,2175560,0.2775879041639917
SRSF1,0,74,2116136,2641702,-0.32003538134354265
SRSF1,0,75,2710825,2973483,-0.13342184598956877
SRSF1,0,76,4345398,1647653,1.3990758820000058
SRSF1,0,77,2764880,1910858,0.5329962941552995
SRSF1,0,78,1979481,1647669,0.2646957709423074
SRSF1,0,79,1715764,1780531,-0.053456427426575026
SRSF1,0,80,5399591,4018221,0.4262932186398721
SRSF1,0,81,2107706,1974069,0.09450122469104237
SRSF1,0,82,2181689,2905135,-0.4131597464337742
SRSF1,0,83,2984235,4237875,-0.5059798865388558
SRSF1,0,84,4492862,2697783,0.7358604418715209
SRSF1,0,85,6131506,4419124,0.47248105388837863
SRSF1,0,86,1647927,1916993,-0.21819273362134806
SRSF1,0,87,1779778,1649216,0.10991693551456583
SRSF1,0,88,4885848,4026702,0.27901027350217633
SRSF1,0,89,6660660,5797681,0.20018918437424119
SRSF1,0,90,5356089,4098347,0.3861377935196022
SRSF1,0,91,1847107,1646907,0.16550835268327832
SRSF1,0,92,3840059,3630914,0.08079571758954132
SRSF1,0,93,2778935,2908217,-0.0656028317179779
SRSF1,0,94,4290096,3697201,0.21457645302455675
SRSF1,0,95,2107200,2172740,-0.04418829465756625
SRSF1,0,96,4221484,4088105,0.046317994786110116
SRSF1,0,97,1991985,2048296,-0.040217431090946505
SRSF1,0,98,4770865,8311103,-0.8007890922684034
SRSF1,0,99,3569726,2308664,0.6287551217479096
SRSF1,0,100,6005295,4427064,0.4398848876790415
SRSF1,0,101,1974078,2039609,-0.047113614289273756
SRSF1,0,102,3179578,3575610,-0.1693540862168328
SRSF1,0,103,1850399,2907171,-0.6517795419724562
SRSF1,0,104,1847383,1647153,0.1655084276093744
SRSF1,0,105,2240079,1975101,0.18162318241628117
SRSF1,0,106,2501709,1843258,0.44065596579519173
SRSF1,0,107,4412459,2773298,0.6699802260714076
SRSF1,0,108,3433776,3236915,0.08517644770616248
SRSF1,0,109,10345784,4209452,1.2973386403331162
SRSF1,0,110,1979466,1712171,0.20928449183860637
SRSF1,0,111,1650970,2912552,-0.8189699024437842
SRSF1,0,112,5738044,4090678,0.48821905175457686
SRSF1,0,113,4229684,3174448,0.4140441379019408
SRSF1,0,114,2305880,2043485,0.17428578240210849
SRSF1,0,115,6188854,2108726,1.553300639129993
SRSF1,0,116,1908793,1645878,0.2138032568757127
SRSF1,0,117,1845567,1714498,0.10627789165156253
SRSF1,0,118,3370029,3105329,0.11801488061754536
SRSF1,0,119,3161174,1977143,0.6770432274173313
SRSF1,0,120,1648191,1844286,-0.1621789585888684
SRSF1,0,121,2107979,1974846,0.0941203394899465
SRSF1,0,122,1781077,2701151,-0.6008244030086352
SRSF1,0,123,5343277,4350765,0.29645571564146567
SRSF1,0,124,2379308,1848616,0.3640964648944637
SRSF1,0,125,1779259,1911108,-0.10313277624760893
SRSF1,0,126,1717333,2042932,-0.2504713713486434
SRSF1,0,127,3899956,3305781,0.23846669458668895
SRSF1,0,128,1910086,2239298,-0.22940893525765238
SRSF1,0,129,3042113,1716294,0.8257770366126915
SRSF1,0,130,2578735,2113337,0.28714068151967337
SRSF1,0,131,3443488,3044388,0.17771841087285029
SRSF1,0,132,1713203,2175303,-0.3445202606511306
SRSF1,0,133,2118686,1985054,0.09399153488402705
SRSF1,0,134,4887373,1982783,1.3015324194162414
SRSF1,0,135,11534165,8779345,0.3937283520426949
SRSF1,0,136,1847102,1847638,-0.000418586719141911
SRSF1,1,1,33255028,19576410,0.7644562636069603
SRSF1,1,2,11330848,9951517,0.18726746578729792
SRSF1,1,3,1654298,1514782,0.12710895739381667
SRSF1,1,4,1387559,1719330,-0.30929735820769266
SRSF1,1,5,2909744,2973223,-0.031135443398253373
SRSF1,1,6,5473049,4228890,0.3720657388821618
SRSF1,1,7,2257949,1514526,0.5761465552963838
SRSF1,1,8,1449239,1584679,-0.12889509557119672
SRSF1,1,9,3444515,1658142,1.0547332989480105
SRSF1,1,10,2843162,1784863,0.6716829622602047
SRSF1,1,11,2719267,1792055,0.601602898122158
SRSF1,1,12,3104787,4024854,-0.37444215341457215
SRSF1,1,13,4494876,2517524,0.8362757849431672
SRSF1,1,14,2584597,3373846,-0.38445477528482463
SRSF1,1,15,2847756,1389583,1.0351735298251472
SRSF1,1,16,1976105,1853966,0.09204481978239111
SRSF1,1,17,1383461,1515310,-0.1313309937222678
SRSF1,1,18,4747565,1585187,1.5825347117453463
SRSF1,1,19,1581356,1450025,0.1250844143762213
SRSF1,1,20,4621082,3900440,0.24459380962335514
SRSF1,1,21,1514814,1383992,0.1303050561960842
SRSF1,1,22,4423447,3702811,0.2565501245087157
SRSF1,1,23,1581889,1646388,-0.05765600153514356
SRSF1,1,24,2240061,1385515,0.6931156894732858
SRSF1,1,25,1851665,1918224,-0.05094808811252997
SRSF1,1,26,3038229,4026134,-0.4061645756406911
SRSF1,1,27,1776689,1842234,-0.05226515641164485
SRSF1,1,28,2653474,2183471,0.2812590426674443
SRSF1,1,29,1448232,1775657,-0.2940601922359133
SRSF1,1,30,1448228,2636086,-0.8641086885502968
SRSF1,1,31,3832096,3770143,0.023514457923170896
SRSF1,1,32,5344049,4420388,0.273760228178873
SRSF1,1,33,1579046,1643552,-0.05776390256823741
SRSF1,1,34,1388569,2110744,-0.6041527445719856
SRSF1,1,35,4955933,3639579,0.44538510398366066
SRSF1,1,36,3570203,1720599,1.0530952031255625
SRSF1,1,37,1381658,1446678,-0.06634329262637574
SRSF1,1,38,1909816,1383736,0.46486492886570424
SRSF1,1,39,1649470,1713467,-0.054915868081215985
SRSF1,1,40,1579046,2042680,-0.37141001387992467
SRSF1,1,41,1451311,1846605,-0.3475185918812975
SRSF1,1,42,3567391,2117145,0.7527492687970697
SRSF1,1,43,1711646,2042166,-0.2547157856262735
SRSF1,1,44,1382946,1646896,-0.25200462848475286
SRSF1,1,45,3565357,2246689,0.66624610933631
SRSF1,1,46,2579489,2643486,-0.0353563919127775
SRSF1,1,47,1513255,1908521,-0.3347999431088384
SRSF1,1,48,1714965,2311448,-0.43061777368986665
SRSF1,1,49,1980731,1383983,0.5172067414577333
SRSF1,1,50,4281638,1775386,1.2700300993419034
SRSF1,1,51,1452585,3168047,-1.1249711515029466
SRSF1,1,52,6739015,5877311,0.19738149596842294
SRSF1,1,53,1382700,1447979,-0.06655250569760177
SRSF1,1,54,2043448,1449789,0.4951625833360771
SRSF1,1,55,1384751,1909311,-0.46342553633721695
SRSF1,1,56,2370893,2305858,0.040126883218114785
SRSF1,1,57,1515561,1580333,-0.060376667541323745
SRSF1,1,58,1646635,1776944,-0.1098774191789399
SRSF1,1,59,1858113,1586992,0.22754338541068175
SRSF1,1,60,1778726,2174018,-0.289519594470201
SRSF1,1,61,6271793,3829539,0.7117072132726942
SRSF1,1,62,13988409,7291183,0.9400070669671592
SRSF1,1,63,2576971,1856279,0.47326273707703237
SRSF1,1,64,1449270,1647164,-0.18465780923422234
SRSF1,1,65,1514286,1450545,0.06204265712254565
SRSF1,1,66,1516614,1846586,-0.2840065081854587
SRSF1,1,67,1448224,1846340,-0.35038348249256296
SRSF1,1,68,1909828,1580345,0.27320317145513817
SRSF1,1,69,1713704,2047794,-0.25695265213948765
SRSF1,1,70,6597180,4485169,0.5566871219560162
SRSF1,1,71,2580521,2382378,0.11526003459651367
SRSF1,1,72,1842224,1776950,0.05204540526708302
SRSF1,1,73,2107455,1447718,0.5417212177558187
SRSF1,1,74,2512676,2244647,0.1627360729770495
SRSF1,1,75,1579300,1777200,-0.17032079837701156
SRSF1,1,76,2702922,1848678,0.5480259195371885
SRSF1,1,77,1447959,2111521,-0.5442618433915777
SRSF1,1,78,2049058,2380581,-0.21635289646611444
SRSF1,1,79,3435058,1847868,0.8944727553263114
SRSF1,1,80,1845313,1451321,0.34649889859062943
SRSF1,1,81,1987616,2508830,-0.33597565555907627
SRSF1,1,82,1516874,1448504,0.06653758370668919
SRSF1,1,83,2779172,2254887,0.30159998719043474
SRSF1,1,84,2633044,1911385,0.4621132281366961
SRSF1,1,85,1446961,1515832,-0.06708383078022541
SRSF1,1,86,1516610,1712430,-0.17519487470021314
SRSF1,1,87,2573607,4162342,-0.6936037442660096
SRSF1,1,88,2044729,1450048,0.49580898931962525
SRSF1,1,89,5477415,3562793,0.6204865266342476
SRSF1,1,90,6326048,3822109,0.7269355805060388
SRSF1,1,91,2773033,1384243,1.0023675587228469
SRSF1,1,92,1450290,1384238,0.06724939524162342
